Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2018,253969,Parkside IIB,Submitted,459 W Division St,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,141502,2016,1,4871,94,2919559.7,4175358,,,,50.1,88.8,49.4,88,707.5,5,41.90383853,-87.63667998,"(41.90383853, -87.63667998)"
2018,158424,Virgin Hotel Chicago,Submitted,203 North Wabash,60601,4.0,false,LOOP,Hotel,258082.2,1928,1,7061,71,8452052.9,15570071,,,,93.1,155,92,153.9,2233.1,8.7,41.88619746,-87.62593056,"(41.88619746, -87.62593056)"
2018,251641,Depriest Ele-CPS,Submitted,139 S Parkside Ave,60644,2.0,false,AUSTIN,K-12 School,106650,2003,1,1108,20,4858957.5,5016383.6,,,,92.6,177,90.8,173.8,1074.8,10.1,41.87814763,-87.76599426,"(41.87814763, -87.76599426)"
2018,255011,Hampton Inn Chicago North/Loyola Station,Submitted,1209 W Albion,60626,4.0,false,Rogers Park,Hotel,92240,2016,1,3650,81,3004400.4,5279803.6,,,,89.8,151.3,89.4,149.1,780.3,8.5,42.00245984,-87.66136235,"(42.00245984, -87.66136235)"
2017,172385,Marillac Soical Center,Submitted,212 South Francisco Ave,60612,,,EAST GARFIELD PARK,Pre-school/Daycare,104000,1995,1,,,7670323,566040,,,,79.2,237.3,81.1,243.3,1448.3,13.9,41.87772116,-87.69919067,"(41.87772116, -87.69919067)"
2016,250167,162 North State Street,Submitted,162 N. State St.,60601,,,LOOP,Residence Hall/Dormitory,318360,1999,1,,,8222084.1,19259997.5,,8862648,,114.2,172.5,118.9,177.6,3005.6,9.4,41.88496713,-87.62836653,"(41.88496713, -87.62836653)"
2018,103727,,Exempt,5040 5060 N BROADWAY,60640,,true,UPTOWN,,154000,,1,1913,,,,,,,,,,,,,41.97411618,-87.66026911,"(41.97411618, -87.66026911)"
2016,159902,Montgomery Place,Submitted,5550 S Shore Dr,60637,,,HYDE PARK,Multifamily Housing,225000,1991,1,,,,,,,,,,,,,,41.7937214,-87.58110439,"(41.7937214, -87.58110439)"
2016,103962,Fountainbleau CAMBRIDGE Property,Submitted,2828 N. Cambridge,60657,,,LAKE VIEW,Multifamily Housing,75300,1973,1,,97,247010,5378162,,,,74.7,85.3,81.5,92.6,331.2,4.4,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2015,241550,Lofts At Museum Park Condominium Association,Submitted,1305 S. Michigan Ave.,60605,,,NEAR SOUTH SIDE,Multifamily Housing,271348,2004,1,,46,8832539,11646331,,,,75.5,147.30000000000001,78,150.4,2393,8.800000000000001,41.865631370000003,-87.624069520000006,"(41.86563137, -87.62406952)"
2018,243547,Admirals Pointe Condominium Association,Submitted,645 N. Kingsbury Street,60654,1.0,false,NEAR NORTH SIDE,Multifamily Housing,212211,2001,1,7041,30,5072026.7,14352399.9,,4238280.2,,111.5,156.1,112.5,157.2,1829.5,8.6,41.89320332,-87.64119962,"(41.89320332, -87.64119962)"
2016,103655,Stein Place,Submitted,5825 S. Dorchester,60637,,,HYDE PARK,Multifamily Housing,81561,1966,1,,36,1673028.5,,5035885.6,,,82.3,138.7,89.6,147.5,642.7,7.9,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2014,101716,311 S. Wacker,Submitted,311 South Wacker,60606,,,LOOP,Office,1433105,1990,1,,71,103144555,,,,,72,226,70,218,20723,14.46,41.87745822,-87.63573828,"(41.87745822, -87.63573828)"
2018,156750,800 Clark,Not Submitted,800 810 N CLARK ST,60610,0.0,false,NEAR NORTH SIDE,,136363,,1,1272,,,,,,,,,,,,,41.89707469,-87.63158189,"(41.89707469, -87.63158189)"
2018,236913,Lake Park Plaza Condominium Association,Submitted,3930 N. Pine Grove Ave.,60613,2.0,false,LAKE VIEW,Multifamily Housing,491400,1969,1,19730,46,12542102.6,31944613.4,,,,90.5,139.7,91.7,141,3783.3,7.7,41.95405095,-87.64853489,"(41.95405095, -87.64853489)"
2017,173908,5000 South Cornell,Submitted,5000 South Cornell Ave,60615,,,KENWOOD,Multifamily Housing,149950,1930,1,,92,1445852,9005437,,,,69.7,93.3,75.8,99.8,745.7,5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,102914,89th & Loomis LTD PP,Submitted,8915 S. Loomis St.,60620,,,WASHINGTON HEIGHTS,Multifamily Housing,72000,2000,1,,65,1442713,2336920.4,,,,52.5,97,56.1,99.8,390,5.4,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
2017,168174,Kelly High S-CPS,Submitted,4136 S California Ave,60632,,,BRIGHTON PARK,K-12 School,298432,1928,1,,73,8425610,11321133,,,,66.2,128.5,71.6,134.1,2159.2,7.2,41.81904637,-87.69457219,"(41.81904637, -87.69457219)"
2018,250150,Reid Murdoch Center,Submitted,315-331 N. LaSalle,60654,1.0,false,NEAR NORTH SIDE,Office,335281,1912,1,,15,22868640,22671201.5,,,,135.8,262,135.4,261.5,5008.7,14.9,41.88810068,-87.63181582,"(41.88810068, -87.63181582)"
2014,103679,300 South Riverside Plaza,Submitted,300 South Riverside Plaza,60606,,,NEAR WEST SIDE,Office,1168504,1983,1,,71,92206263,,,,,79,248,76,239,18525,15.85,41.877973,-87.638874,"(41.877973, -87.638874)"
2018,126258,Belmont and Central,Not Submitted,5630 W. Belmont,60634,0.0,false,PORTAGE PARK,Supermarket/Grocery Store,93857,1949,1,77,90,7135345,5651909.3,,,,136.2,276.1,135.4,274.6,1487.3,15.8,41.93891623,-87.7680804,"(41.93891623, -87.7680804)"
2016,254344,Alden Estate of Northmoor,Submitted,5831 N Northwest Hwy,60631,,,Norwood Park,Senior Care Community,83872,1994,1,,3,6783632.6,8615490.8,,,,183.6,361.8,185.3,359.6,1708,20.4,41.9945154,-87.80885,"(41.9945154, -87.80885)"
2015,104095,Hall Plaza East,Submitted,4600-4624,60639,,,HERMOSA,Strip Mall,53267,1957,1,,,4075443,329142849,,,,6255.6,6728.3,6255.6,6728.3,18301,343.6,41.931623020000004,-87.742525929999999,"(41.93162302, -87.74252593)"
2016,100019,Dixon Building,Submitted,411 415 South Wells Street,60607,,,LOOP,Office,60000,1908,1,,84,2374537,1246019.6,,,,60.3,146.1,62,145.7,503.9,8.4,41.87642552,-87.63335549,"(41.87642552, -87.63335549)"
2018,125204,Reside on Morse- Morse,Submitted,1340 West Morse Avenue,60626,4.0,false,ROGERS PARK,Multifamily Housing,80320,1967,1,1339,99,855613.6,2545099.9,,,,42.3,63.1,41.8,61.5,277.5,3.5,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2018,101812,One North Dearborn,Submitted,1-17 N. Dearborn Street,60602-3902,4.0,false,LOOP,Office,1075615.4,1902,1,2355,74,47176461.6,4558.1,,13460855.4,,56.4,134.2,55.4,131.6,8558.1,8,41.88234218,-87.62866439,"(41.88234218, -87.62866439)"
2018,173927,Catholic Theological Union - Residence Hall,Submitted,5401 S. Cornell Ave.,60615,3.0,false,HYDE PARK,Residence Hall/Dormitory,90770,1924,1,2087,62,4714889.3,1456400,,,,68,162.3,67,159.1,861.7,9.5,41.79809371,-87.5847824,"(41.79809371, -87.5847824)"
2016,111893,Chicago Transit Authority - 120 N. Racine,Submitted,120 North Racine,60607,,,NEAR WEST SIDE,Office,125763,1994,1,,87,7112017.2,7039536.8,,,,112.5,236.3,104.6,228,1684.8,13.4,41.88355128,-87.65675926,"(41.88355128, -87.65675926)"
2017,242172,Two East Oak Condominium Association,Submitted,Two East Oak Street,60611,,,NEAR NORTH SIDE,Multifamily Housing,253772,1971,1,,25,8051215,17519118,,,,100.8,172.1,107.7,179.6,2419.2,9.5,41.900744,-87.6282,"(41.900744, -87.6282)"
2018,254045,Archer Place Condominium Association,Submitted,2272 S Archer Ave,60616,4.0,false,Armour Square,Multifamily Housing,69770,2007,1,4362,93,1829125.4,2343178.8,,,,59.8,108.7,58,105.6,428.8,6.1,41.85506096,-87.62719197,"(41.85506096, -87.62719197)"
2016,105034,Carmen Marine Tenant Chicago Il,Submitted,5030 N Marine Dr,60640,,,UPTOWN,Multifamily Housing,367000,1971,1,,78,6116296.6,24266935,,,,82.8,121.8,90.9,130.2,2416.3,6.6,41.97403176,-87.65193469,"(41.97403176, -87.65193469)"
2015,251863,Zapata Eleme-CPS,Submitted,2730 S KOSTNER AVE,60623,,,SOUTH LAWNDALE,K-12 School,78745,1996,1,,17,3951789,4122583,,,,102.5,212.6,106.4,216.3,1013,12.9,41.841337529999997,-87.735488230000001,"(41.84133753, -87.73548823)"
2017,251774,St. Ailbe Faith & St. Ailbe Love Apartments,Submitted,1244 E. 93rd Street,60619,,,BURNSIDE,Multifamily Housing,178647,2000,1,,62,2601353,8135495,,,,60.1,93.5,64.6,98.6,913.1,5.1,41.72509928,-87.65454095,"(41.72509928, -87.65454095)"
2017,254512,NEXT,Submitted,347 W Chestnut St,60610,,,Near North Side,Multifamily Housing,417000,2016,1,,70,10101045,11317433,,,,51.4,104.6,54.1,108.6,2468.8,5.9,41.90412113,-87.63142484,"(41.90412113, -87.63142484)"
2017,160345,Lake View Towers,Submitted,4550 N. Clarendon Ave.,60640,,,UPTOWN,Multifamily Housing,451653,1970,1,,69,10150396,34623876,,,,99.1,151.1,105.1,157.3,3715.8,8.2,41.96500457,-87.65054442,"(41.96500457, -87.65054442)"
2018,251944,820 S Michigan Ave,Not Submitted,820 S Michigan Ave,60605,0.0,false,LOOP,,113032,,1,246,,,,,,,,,,,,,41.87112548,-87.62470896,"(41.87112548, -87.62470896)"
2016,118737,CHICAGO PETERSON AVE (2079),Submitted,2112 W PETERSON AVE,60659,,,WEST RIDGE,Retail Store,160177,2006,1,,81,9183278.6,4591999.9,,,,86,210.1,88.7,211.5,1936.6,12.1,41.99066763,-87.68218165,"(41.99066763, -87.68218165)"
2016,101579,"First Praire Shores, LLC",Submitted,2901 S King Drive,60616,,,DOUGLAS,Multifamily Housing,289267,1960,1,,39,4954606.1,28054412.1,,,,114.1,155.6,124.6,164.1,2403.3,8.3,41.84146488,-87.61667463,"(41.84146488, -87.61667463)"
2015,175683,03176-Ashland & 95th St,Submitted,9400 S. Ashland Ave,60620,,,WASHINGTON HEIGHTS,Supermarket/Grocery Store,66467,1991,1,,57,10289060,3898600,,,,213.5,547.70000000000005,216.8,549.20000000000005,2274,34.200000000000003,41.722799999999999,-87.662757999999997,"(41.7228, -87.662758)"
2017,251772,03224-Irving Park Road & Narraganset,Submitted,6430 W. Irving Park Rd,60634,,,DUNNING,Supermarket/Grocery Store,57498,1989,1,,61,9334174,4210600,,,,235.6,586.6,241.8,589.6,1949.5,33.9,41.952928,-87.787364,"(41.952928, -87.787364)"
2015,120137,#1950 Chicago South Loop,Submitted,1300 S Clinton St,60607,,,NEAR WEST SIDE,Retail Store,106207,2007,1,,30,10631464,311901,,,,103,317.39999999999998,104.8,322.7,2153,20.3,41.864761999999999,-87.640649999999994,"(41.864762, -87.64065)"
2017,103682,Submit 2018* - 4624 S Ellis,Submitted,4624 S. Ellis,60653,,,KENWOOD,Multifamily Housing,100332,1955,1,,100,1058832,,,,,10.6,33.1,10.6,33.1,195.8,2,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,175960,The Versailles,Submitted,5254 S. Dorchester,60615,,,HYDE PARK,Multifamily Housing,64000,1925,1,,36,1725271,5560817.6,,,,113.8,175.9,121.8,184.2,613.4,9.6,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,105340,531 W. Deming,Submitted,531 W. Deming Pl.,60614,4.0,false,LINCOLN PARK,Multifamily Housing,65806,1967,1,3310,79,1137673.4,4327960.2,,,,83.1,117.5,83.5,117.2,419.1,6.4,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2015,136845,US Bank -- Englewood,Submitted,815 W 63rd Street,60655,,,ENGLEWOOD,Bank Branch,63034,1920,2,,,3441575,2876963,,,,100.2,219.4,103.7,223,844,13.4,41.779420360000003,-87.645537779999998,"(41.77942036, -87.64553778)"
2017,254101,3400 Lake Shore Drive Condominium,Submitted,3400 Lake Shore Drive,60657,,,Lake View,Multifamily Housing,193567,1921,1,,94,3515063,7476164,,,,56.8,97.6,59.7,100.2,1047,5.4,41.9398563,-87.65846,"(41.9398563, -87.65846)"
2017,251964,114 South Racine,Submitted,114 South Racine Avenue,60607,,,NEAR WEST SIDE,Office,94925,1920,1,,82,3315963,2550552,,,,61.8,137.9,65.2,140.9,748.6,7.9,41.8796246,-87.65748447,"(41.8796246, -87.65748447)"
2017,175441,Instituto Health Sciences Career Academy,Submitted,2520 S Western Ave,60608,,,LOWER WEST SIDE,K-12 School,93000,2011,1,,34,5725759,5574,,,,61.6,172.5,61.6,172.5,952.9,10.2,41.8456699,-87.68586921,"(41.8456699, -87.68586921)"
2018,250089,Hattie Callner,Submitted,855 W. Aldine Ave,60657,3.0,false,LAKE VIEW,Multifamily Housing,115000,1965,1,3683,64,1533614.2,9555689.3,,,,96.4,124.6,93.3,121.2,762.7,6.6,41.94148406,-87.65138741,"(41.94148406, -87.65138741)"
2017,117398,Circle Park Apartments,Submitted,1111 S. Ashland Ave.,60607,,,NEAR WEST SIDE,Multifamily Housing,97949,1983,1,,12,4832702,2742304,,,,77.3,184.3,81.9,198.6,1039.2,10.6,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2016,120344,4039-43 N Ravenswood LLC,Submitted,4043 N Ravenswood,60613,,,LAKE VIEW,Other,90000,1910,1,,,1565132.2,1782367,,,,37.2,75.4,39.6,76.8,383.2,4.3,41.9552918,-87.67336725,"(41.9552918, -87.67336725)"
2016,173858,Sullivan Center-ID# 173858,Submitted,6339 N Sheridan Rd,60626,,,EDGEWATER,Mixed Use Property,130027,2000,1,,,7757758.6,,,,,59.7,187.3,60.4,189.5,1429.9,11,41.99781208,-87.65504913,"(41.99781208, -87.65504913)"
2017,157458,Midwest Apartments,Submitted,6 N Hamlin,60624,,,WEST GARFIELD PARK,Multifamily Housing,232380,1920,1,,82,4255313,10583086,,,,63.9,99.1,67.1,102.5,1270.1,5.5,41.88113842,-87.7210443,"(41.88113842, -87.7210443)"
2017,158431,600 North Michigan Avenue,Submitted,600 N Michigan,60611,,,NEAR NORTH SIDE,Retail Store,209374,1996,1,,,34969827,15333160,,,,240.3,601.3,244.2,609.6,7280.2,34.8,41.89293179,-87.62488221,"(41.89293179, -87.62488221)"
2018,173914,Jeffery Plaza,Exempt,2101 E 71ST ST,60649,,true,SOUTH SHORE,,113303,,1,2858,,,,,,,,,,,,,41.76509567,-87.57550953,"(41.76509567, -87.57550953)"
2018,104300,Roscoe Building,Submitted,434 W. Roscoe,60657,4.0,false,LAKE VIEW,Multifamily Housing,71532,1917,1,1838,67,651248.4,5254999.9,,,,82.6,102.6,83.8,104,387.5,5.4,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2016,101975,Daley Center,Submitted,14 East Jackson Blvd.,60604,,,LOOP,College/University,371257,1930,1,,,8834927,16450549.7,,7930908.3,,89.5,142.6,93.9,147.7,2920.2,7.9,41.87849557,-87.62724664,"(41.87849557, -87.62724664)"
2016,101766,181 West Madison,Submitted,181 W Madison Street,60602,,,LOOP,Office,1082248,1990,1,,74,76452001.6,,,,70090.2,70.7,221.9,,,14096.9,13,41.88158551,-87.63338486,"(41.88158551, -87.63338486)"
2017,101756,Cook County Building,Submitted,118 N. Clark St.,60602,,,LOOP,Office,638592,1906,1,,59,35148343,31946398,,,,105.1,225.4,110.6,231.2,8195.6,12.8,41.88385328,-87.63167966,"(41.88385328, -87.63167966)"
2018,244311,3750 North Lake Shore Drive,Submitted,3750 N. Lake Shore Drive,60613,4.0,false,LAKE VIEW,Multifamily Housing,391234,1926,1,7391,87,5403349,23081306.7,,,,72.8,100.6,73.6,100.7,2124.9,5.4,41.95173082,-87.64536546,"(41.95173082, -87.64536546)"
2017,132489,(IL249) - Drexel Parc Lofts,Submitted,4537 S. Drexel St,60653,,,KENWOOD,Multifamily Housing,137130,1920,1,,97,1392369,6372655,,,,56.6,80.7,58.3,82.8,595.9,4.3,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2017,103812,400 W. Superior,Submitted,400-432 W. SUPERIOR STREET,60654,,,NEAR NORTH SIDE,Office,130007,1998,1,,80,5878965,1471306,,,,56.5,153.9,59.3,159.3,1165.1,9,41.89575232,-87.638901,"(41.89575232, -87.638901)"
2017,251908,Pilsen Comm-CPS,Submitted,1420 W 17TH ST,60608,,,LOWER WEST SIDE,K-12 School,81769,1986,1,,42,2391971,4028768,,,,78.5,143.6,88,156.8,656.3,8,41.85902701,-87.66243324,"(41.85902701, -87.66243324)"
2017,116552,4001 S Ellis Ave,Submitted,4001 S Ellis Ave,60653,,,OAKLAND,Multifamily Housing,61610,1921,1,,84,178267,4690462,,,,79,89,86.7,97.5,282.1,4.6,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,251696,Beasley Acad-CPS,Submitted,5235 S State St,60630,2.0,false,WASHINGTON PARK,K-12 School,154984,1978,1,3946,45,5052718.2,7352471.1,,,,80,141.1,76.8,137.7,1231.1,7.9,41.79939552,-87.62577916,"(41.79939552, -87.62577916)"
2018,112698,6300 Sheridan Building Condominium Association,Submitted,6300 North Sheridan,60660,2.0,false,EDGEWATER,Multifamily Housing,140841,1978,1,6420,43,1754215,12958248.5,,,,104.5,131.5,107.9,134.8,980.1,7,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,147625,828 W Grace,Submitted,828 W Grace,60613,,,LAKE VIEW,Multifamily Housing,221335,2007,1,,94,4060734,7666251,,,,53,94,57.1,98.3,1158,5.2,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,102745,Harper Place Condominium Association,Submitted,5309-5343 S Harper Place,60615,,,HYDE PARK,Multifamily Housing,88384,1920,1,,92,1235531.3,3067463,,,,48.7,80.3,48.6,80,390.7,4.4,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,251251,Union Square Condominium Assoc.,Submitted,333 West Hubbard Street,60654,2.5,false,NEAR NORTH SIDE,Multifamily Housing,305264,1918,2,7805,54,7002901.4,19460655.1,,,,86.7,131.2,87.7,132.3,2198.7,7.2,41.8897341,-87.63612368,"(41.8897341, -87.63612368)"
2018,160287,,Exempt,826 W Montrose Ave,60613,,true,UPTOWN,,630200,,1,2311,,,,,,,,,,,,,41.96185768,-87.65093005,"(41.96185768, -87.65093005)"
2015,160444,1225 Old Town,Submitted,1225 N. Wells Street,60610,,,NEAR NORTH SIDE,Multifamily Housing,438160,2012,1,,,8502438,8947397,,,,39.799999999999997,82.4,40.799999999999997,83.4,2184,5,41.904459019999997,-87.634066610000005,"(41.90445902, -87.63406661)"
2015,175603,Gateway Centre,Submitted,1701-1741 W. Howard,60626,,,ROGERS PARK,Strip Mall,176761,1980,2,,,7193864,1003571794,,,,5718.3,6089.2,5718.3,6089.2,54750,309.7,42.019356000000002,-87.67389,"(42.019356, -87.67389)"
2015,231019,Aqua,Submitted,225 N Columbus Drive,60601,,,LOOP,Multifamily Housing,1295101,2009,1,,,55256282,69768615,,,,96.5,190.5,99.1,193.2,14807,11.4,41.88656117,-87.620045110000007,"(41.88656117, -87.62004511)"
2018,251217,Harbor House Condominium Association,Submitted,3200 N. Lake Shore Drive,60657,3.5,false,LAKE VIEW,Multifamily Housing,427429,1966,1,,58,8895227.3,30922767.5,,,,93.2,134.2,94.5,135.6,3122.3,7.3,41.940639,-87.639578,"(41.940639, -87.639578)"
2016,133858,Cassidy Tire,Submitted,344 N Canal St.,60606,,,NEAR WEST SIDE,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",80000,1905,1,,,525742.1,951634.1,,,,18.5,33.1,,,147.5,1.8,41.88826884,-87.64036266,"(41.88826884, -87.64036266)"
2017,101913,Chicago Transit Authority - 567 W Lake Street,Submitted,567 W. Lake Street,60661,,,NEAR WEST SIDE,Office,434052,2004,1,,85,21013109,7814000,,,,66.4,170.9,68.5,173.6,4300.3,9.9,41.88528144,-87.64234829,"(41.88528144, -87.64234829)"
2016,174323,Automatic Lofts,Submitted,410 S Morgan St,60607,,,NEAR WEST SIDE,Other - Lodging/Residential,201533,1901,1,,,8685232.4,9328070.8,,,17926.2,89.5,184,93.3,188,2097.7,10.4,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2018,251786,Parish_StClement,Submitted,642 W. Deming Pl.,60614,3.0,false,LINCOLN PARK,Other,115276,1950,5,222,,2318870.9,6046399.9,,,,72.6,111.4,70.2,108.9,706.9,6.1,41.927944,-87.645176,"(41.927944, -87.645176)"
2016,105078,6825 Sheridan Rd Building Partnership,Submitted,6825 N Sheridan Rd,60626,,,ROGERS PARK,Multifamily Housing,101560,1966,1,,87,849277.5,4983745.3,,,,57.4,77.8,61.4,81.5,421.3,4.1,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2015,106618,215 West Apartments,Submitted,215 W Washington St,60606,,,LOOP,Multifamily Housing,674750,2010,1,,88,16931699,9491175,,,3450,39.200000000000003,93.6,,,3906,5.8,41.883222959999998,-87.634520019999997,"(41.88322296, -87.63452002)"
2018,109278,8509 8525 W CATHERINE AVE,Not Submitted,8509 8525 W CATHERINE AVE,60656,0.0,false,OHARE,,110000,,1,3186,,,,,,,,,,,,,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2015,251546,Reinberg Ele-CPS,Submitted,3425 N MAJOR AVE,60634,,,PORTAGE PARK,K-12 School,82255,1928,1,,96,1222898,3576536,,,,58.3,92.3,59.4,93.6,436,5.3,41.942635549999999,-87.768525249999996,"(41.94263555, -87.76852525)"
2016,101283,Chicago-Central,Submitted,4058 West Melrose St,60641,,,IRVING PARK,Other - Specialty Hospital,119087,2000,1,,,8478594.8,13801832.7,,,,187.1,345.2,198.9,355.1,2295.9,19.3,41.94024287,-87.72896111,"(41.94024287, -87.72896111)"
2016,253962,Moser Building Condominium Association,Submitted,621 S. Plymouth Ct.,60604,,,Loop,Multifamily Housing,144649,1915,1,,97,2427017,2951802,,,,37.2,74.1,39,75.1,604.1,4.2,41.8684207,-87.62414082,"(41.8684207, -87.62414082)"
2017,254011,Sheridan Grande Condominium Association,Submitted,4848 N. Sheridan Rd.,60640,,,Uptown,Multifamily Housing,77354,2006,1,,11,2910555,6147619,,,,117.1,201.6,123.9,208.7,864.7,11.2,41.9726457,-87.66491,"(41.9726457, -87.66491)"
2017,101545,Reside at 849,Submitted,849-863 West Buena Avenue,60613,,,UPTOWN,Multifamily Housing,61056,1925,1,,74,425589,4072300,,,,73.7,91.9,80.5,99.1,295,4.8,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,253954,Crilly Court Condominium Association,Submitted,1717 N. Crilly Ct.,60614,,,LINCOLN PARK,Multifamily Housing,65211,1891,1,,79,1688257.6,2473173,,,,63.8,121.1,65,120,442.5,6.8,41.92173714,-87.65391568,"(41.92173714, -87.65391568)"
2017,173592,Fulton Court Townhome Association,Submitted,640 W Fulton,60661,,,NEAR WEST SIDE,Multifamily Housing,139000,2000,1,,94,2271300,3965285,,,,44.9,81.3,48.7,85.2,630.6,4.5,41.886964,-87.64549314,"(41.886964, -87.64549314)"
2015,158422,"600 Fulton Owner, LLC",Submitted,600 West Fulton,60661,,,NEAR WEST SIDE,Office,194581,1901,1,,50,18061094,,,,,92.8,291.5,94.2,295.7,3629,18.600000000000001,41.887161659999997,-87.643248729999996,"(41.88716166, -87.64324873)"
2017,158402,42S2T-W Chicago - City Center,Submitted,172 West Adams Street,60603,,,LOOP,Hotel,243373,2000,1,,10,17320796,25237201,,,,174.9,332.4,177,333.4,2668.5,11,41.87991155,-87.63322714,"(41.87991155, -87.63322714)"
2018,254157,5114 N Christiana Ave.,Submitted,5114 N Christiana Ave.,60625,4.0,false,North Park,College/University,73000,2000,1,416,,3803274.5,1831900.1,,,,77.2,172.2,77.8,172.9,730,10,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2017,157986,essex inn,Submitted,800 s michigan ave,60605,,,LOOP,Hotel,112000,1962,1,,83,3988041,171342,,,,37.1,113.4,36.2,110.2,746.5,6.7,41.87155246,-87.6247301,"(41.87155246, -87.6247301)"
2016,157607,Hilliard Homes Limited Partnership (Senior),Submitted,2111 S Clark,60616,,,NEAR SOUTH SIDE,Multifamily Housing,250300,1966,2,,73,5376401,15177200.1,,,,82.1,131.1,86.5,133.4,1797.1,7.2,41.853983,-87.630083,"(41.853983, -87.630083)"
2015,172725,03442-Foster & Pulaski,Submitted,4042 W. Foster Ave,60630,,,NORTH PARK,Supermarket/Grocery Store,65227,1992,1,,84,8873749,4471000,,,,204.6,499.2,205.4,498.9,2020,31,41.976285650000001,-87.730057489999993,"(41.97628565, -87.73005749)"
2018,172565,Vesta Lofts,Submitted,125 E. 21st Street,60616,1.0,false,NEAR SOUTH SIDE,Multifamily Housing,65000,1913,1,3410,21,1359763.9,4638136,,,,92.3,133.5,91.6,132,472.6,7.3,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2016,250014,Mann Park,Submitted,2949 East 131st Street,60633,,,HEGEWISCH,Other - Recreation,51273,1934,1,,,867866.1,1953827.3,,,,55,93.2,62.2,100.6,263.7,5.1,41.657316,-87.55272,"(41.657316, -87.55272)"
